Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
827914429,49,F,5,Unknown,Married,CA,91750,yes,no,no,unknown,Govt,153711,5
827914430,56,F,2,Uneducated,Married,TX,91750,no,yes,yes,cellular,Selfemployeed,186625,2
827914431,27,M,5,Unknown,Married,NY,91750,no,yes,no,cellular,White-collar,69592,3
827914432,71,F,5,Doctorate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,6730,1
827914433,50,F,0,Graduate,Unknown,TX,91750,no,no,no,cellular,Businessman,117841,1
827914434,37,M,2,Graduate,Unknown,NY,91750,no,no,no,cellular,Blue-collar,111160,5
827914435,68,F,2,Doctorate,Single,TX,91750,no,yes,no,cellular,Blue-collar,53951,5
827914436,33,M,5,Doctorate,Married,NY,91750,yes,yes,no,unknown,Retirees,70354,1
827914437,44,M,4,Graduate,Single,NY,91750,no,no,no,unknown,Govt,24984,4
827914438,51,F,3,Uneducated,Single,CA,91750,no,yes,no,telephone,Businessman,209015,3
827914439,47,F,1,Graduate,Unknown,FL,91750,yes,yes,no,unknown,Selfemployeed,207996,2
827914440,70,F,3,Uneducated,Married,TX,91750,yes,yes,no,telephone,Selfemployeed,7253,1
827914441,41,F,1,Uneducated,Single,NY,91750,no,no,no,telephone,Blue-collar,167947,5
827914442,64,F,5,High School,Married,NY,99504,yes,no,no,cellular,White-collar,236078,5
827914443,21,M,0,Uneducated,Married,CA,91750,yes,yes,no,cellular,Govt,53770,4
827914444,35,F,5,Unknown,Single,TX,91750,no,yes,yes,cellular,Businessman,72794,2
827914445,23,F,5,Graduate,Married,FL,91750,no,no,no,unknown,Blue-collar,185622,2
827914446,26,F,4,Unknown,Married,NY,91750,yes,no,no,cellular,Retirees,113446,3
827914447,34,F,2,Uneducated,Married,FL,91750,yes,yes,no,unknown,Blue-collar,3534,1
827914448,58,M,5,High School,Single,TX,91750,yes,yes,no,cellular,Govt,159143,2
827914449,53,F,3,Uneducated,Married,TX,91750,no,no,no,cellular,Blue-collar,88654,3
827914450,72,M,3,Unknown,Single,IL,91750,yes,no,no,telephone,Businessman,153783,2
827914451,58,F,1,Uneducated,Married,NY,99504,no,yes,no,unknown,White-collar,21420,1
827914452,28,M,3,Graduate,Married,NY,91750,no,yes,no,unknown,Selfemployeed,161565,1
827914453,46,F,2,Graduate,Single,CA,91750,no,yes,no,cellular,Selfemployeed,183008,4
827914454,35,F,1,High School,Single,NY,91750,yes,no,no,cellular,Businessman,138930,2
827914455,34,M,2,Unknown,Unknown,NJ,91750,no,yes,no,unknown,Businessman,26857,5
827914456,68,M,5,Graduate,Married,CA,91750,no,no,yes,unknown,Blue-collar,181132,4
827914457,40,M,1,High School,Single,CA,91750,no,yes,no,cellular,Selfemployeed,71992,2
827914458,68,M,2,Uneducated,Single,FL,91750,no,yes,yes,unknown,Blue-collar,36659,5
827914459,39,M,1,Graduate,Single,NY,91750,yes,yes,no,cellular,White-collar,25562,4
827914460,53,M,4,High School,Married,CA,91750,no,yes,no,cellular,White-collar,70609,3
827914461,56,F,3,Unknown,Single,TX,91750,no,no,yes,unknown,Blue-collar,13378,4
827914462,44,F,2,Graduate,Married,NY,91750,yes,no,no,cellular,Blue-collar,32886,2
827914463,30,F,0,High School,Married,TX,91750,yes,no,no,cellular,Businessman,227789,4
827914464,72,M,5,Graduate,Married,NY,91750,yes,no,no,cellular,Govt,175476,4
827914465,70,M,4,Unknown,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,108822,4
827914466,54,F,4,Uneducated,Single,FL,91750,no,no,no,cellular,Businessman,109967,4
827914467,56,M,5,High School,Single,TX,91750,no,yes,no,cellular,White-collar,18593,1
827914468,67,F,2,High School,Single,NY,91750,no,yes,yes,cellular,Govt,233761,3
827914469,56,M,2,High School,Single,CA,91750,yes,yes,no,telephone,Selfemployeed,78297,1
827914470,36,F,0,Graduate,Married,FL,91750,no,no,no,telephone,Businessman,89404,5
827914471,35,M,5,Uneducated,Married,NJ,91750,no,no,no,cellular,Retirees,184713,2
827914472,38,F,2,High School,Married,NY,91750,yes,yes,no,cellular,Businessman,209559,2
827914473,27,M,5,Graduate,Single,NY,91750,no,yes,no,cellular,Businessman,117758,3
827914474,67,M,0,Uneducated,Single,CA,91750,no,yes,no,unknown,Govt,25555,3
827914475,42,F,2,Uneducated,Single,CA,91750,yes,no,no,cellular,Retirees,129384,3
827914476,52,F,0,High School,Married,CA,91750,yes,no,yes,cellular,Govt,43846,1
827914477,63,M,1,High School,Single,NY,91750,yes,no,yes,cellular,Govt,69554,2
827914478,39,F,3,Uneducated,Married,NY,91750,no,yes,no,cellular,Businessman,68709,1
827914479,60,F,3,Graduate,Single,CA,91750,no,yes,yes,cellular,Selfemployeed,101127,3
827914480,21,F,2,Post-Graduate,Single,NY,91750,no,yes,no,unknown,Blue-collar,102931,5
827914481,55,F,2,High School,Married,TX,91750,no,no,no,cellular,White-collar,189971,1
827914482,25,F,3,Graduate,Single,CA,91750,yes,yes,no,unknown,Businessman,162938,1
827914483,70,M,3,Graduate,Married,CA,91750,no,no,no,cellular,White-collar,130533,4
827914484,32,F,0,Graduate,Single,FL,91750,no,yes,no,cellular,Businessman,115817,3
827914485,32,M,0,Uneducated,Married,NY,91750,no,yes,no,unknown,Govt,57853,5
827914486,41,M,1,Graduate,Married,CA,54101,no,yes,no,cellular,Businessman,15399,5
827914487,39,M,1,Graduate,Married,NJ,91750,no,no,no,cellular,Govt,205528,2
827914488,29,F,0,Graduate,Single,UT,91750,yes,yes,no,unknown,White-collar,194064,4
827914489,63,M,1,Unknown,Single,CA,91750,no,no,no,unknown,Govt,3756,1
827914490,69,M,4,Unknown,Single,NY,91750,no,yes,no,cellular,Selfemployeed,124554,1
827914491,68,F,5,Graduate,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,117416,4
827914492,56,M,0,Graduate,Single,TX,91750,no,yes,no,unknown,Businessman,74170,3
827914493,62,M,1,High School,Married,CA,91750,no,no,no,unknown,Businessman,205222,2
827914494,67,F,1,Graduate,Single,FL,91750,yes,yes,no,unknown,Businessman,126694,5
827914495,71,M,2,Graduate,Unknown,TX,91750,no,no,no,cellular,Businessman,61821,3
827914496,52,M,2,Graduate,Married,FL,91750,yes,no,yes,cellular,Businessman,187390,5
827914497,55,M,2,High School,Single,CA,91750,no,yes,no,cellular,Selfemployeed,121576,1
827914498,51,M,3,Graduate,Single,NY,91750,yes,yes,yes,cellular,White-collar,67535,5
827914499,73,M,5,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,129082,5
827914500,52,F,3,Uneducated,Single,TX,91750,yes,yes,no,unknown,White-collar,143089,3
827914501,57,M,3,Graduate,Single,TX,91750,no,no,no,cellular,Blue-collar,101396,5
827914502,52,M,0,Graduate,Married,FL,91750,no,no,yes,unknown,White-collar,230659,3
827914503,63,M,2,High School,Single,NY,91750,no,no,no,cellular,Blue-collar,138365,4
827914504,57,F,2,Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,170811,5
827914505,59,F,0,High School,Single,NY,91750,yes,yes,no,cellular,Retirees,186331,1
827914506,58,M,3,Uneducated,Single,NY,91750,yes,yes,no,cellular,White-collar,54363,4
827914507,50,M,5,Post-Graduate,Single,TX,91750,yes,yes,no,cellular,Blue-collar,57760,2
827914508,52,F,1,Unknown,Married,TX,91750,yes,no,yes,unknown,Blue-collar,9660,1
827914509,65,M,4,Unknown,Married,FL,91750,no,no,no,cellular,Selfemployeed,25740,2
827914510,22,M,2,Unknown,Married,CA,91750,no,no,yes,cellular,Govt,226670,1
827914511,71,M,3,High School,Unknown,CA,91750,yes,yes,no,unknown,Govt,94037,1
827914512,31,M,1,Doctorate,Married,NY,91750,no,yes,no,unknown,White-collar,96905,5
827914513,40,F,2,Graduate,Single,TX,91750,yes,no,no,telephone,Blue-collar,29263,3
827914514,57,M,2,Post-Graduate,Married,NY,91750,yes,yes,no,cellular,Govt,169528,2
827914515,29,F,4,Unknown,Married,NY,91750,no,yes,no,cellular,Selfemployeed,44381,4
827914516,58,F,3,Uneducated,Single,CA,91750,no,no,no,cellular,Businessman,193468,1
827914517,69,F,5,Graduate,Unknown,TX,91750,no,yes,yes,cellular,Retirees,211673,1
827914518,39,M,0,Graduate,Single,CA,91750,yes,yes,no,cellular,Blue-collar,156691,5
827914519,60,F,1,Uneducated,Married,CA,91750,yes,yes,yes,cellular,Businessman,99496,5
827914520,27,F,1,Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,106408,3
827914521,25,M,3,Graduate,Single,IA,91750,yes,yes,no,cellular,Blue-collar,145864,3
827914522,67,F,1,Uneducated,Married,CA,91750,no,no,no,unknown,Businessman,47702,1
827914523,62,M,0,Post-Graduate,Single,CA,91750,yes,yes,yes,cellular,Selfemployeed,17808,2
827914524,44,M,1,High School,Single,NY,91750,no,yes,yes,cellular,Selfemployeed,29327,3
827914525,68,M,3,Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,121671,4
827914526,61,M,0,Graduate,Married,TX,91750,yes,no,no,cellular,Selfemployeed,168629,4
827914527,27,F,4,Graduate,Unknown,NY,91750,yes,yes,no,cellular,Blue-collar,22204,4
827914528,31,M,5,Unknown,Unknown,NJ,91750,no,no,no,unknown,White-collar,210723,1
827914529,29,F,3,High School,Married,FL,91750,yes,yes,no,telephone,White-collar,38061,5
827914530,69,F,5,Graduate,Single,TX,91750,yes,yes,no,unknown,Govt,182109,3
827914531,50,F,4,Unknown,Married,TX,91750,yes,no,no,cellular,White-collar,218801,3
827914532,61,F,1,Graduate,Single,FL,91750,yes,no,yes,cellular,Blue-collar,172308,1
827914533,23,M,5,Unknown,Single,NJ,91750,no,no,no,unknown,Selfemployeed,195828,4
827914534,42,F,0,Doctorate,Married,TX,91750,no,yes,no,cellular,Businessman,227164,2
827914535,60,F,5,Graduate,Married,NJ,91750,no,yes,no,cellular,White-collar,150203,4
827914536,71,M,1,High School,Married,CA,90250,yes,no,no,cellular,Blue-collar,19553,5
827914537,40,F,3,Graduate,Married,NY,91750,yes,yes,no,cellular,Retirees,239631,2
827914538,52,F,4,Graduate,Married,NY,91750,no,yes,no,cellular,White-collar,85349,2
827914539,68,F,4,High School,Unknown,IA,91750,yes,yes,yes,cellular,Govt,18873,1
827914540,27,F,1,High School,Married,CA,91750,yes,no,no,cellular,Blue-collar,85479,3
827914541,27,M,3,Doctorate,Single,NY,91750,yes,yes,no,telephone,White-collar,90214,2
827914542,40,M,1,Graduate,Unknown,CA,91750,yes,yes,yes,unknown,Selfemployeed,72592,1
827914543,45,F,5,Graduate,Single,NV,91750,yes,no,no,unknown,Blue-collar,97561,2
827914544,65,F,2,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,165040,3
827914545,55,F,3,Unknown,Married,TX,91750,no,yes,no,unknown,Selfemployeed,69621,5
827914546,64,M,3,Graduate,Married,NJ,91750,yes,no,no,cellular,White-collar,167687,5
827914547,44,M,0,Unknown,Single,TX,91750,no,no,yes,cellular,Blue-collar,14885,3
827914548,60,F,2,High School,Married,CA,91750,yes,no,no,cellular,Selfemployeed,72301,3
827914549,33,F,4,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,168284,5
827914550,72,F,1,High School,Single,NY,91750,no,yes,no,cellular,Blue-collar,142936,5
827914551,68,M,4,High School,Unknown,TX,91750,no,yes,no,cellular,White-collar,53335,5
827914552,59,M,3,Post-Graduate,Single,FL,91750,no,yes,no,cellular,Govt,53908,4
827914553,24,F,5,High School,Single,TX,91750,yes,yes,no,telephone,Blue-collar,1916,3
827914554,32,M,1,Graduate,Single,TX,91750,no,no,no,unknown,Retirees,83148,5
827914555,37,M,4,High School,Unknown,NY,91750,yes,no,no,cellular,White-collar,228299,1
827914556,21,F,1,Graduate,Married,TX,91750,yes,no,yes,telephone,Blue-collar,122623,2
827914557,37,F,4,Unknown,Unknown,NY,91750,no,no,no,cellular,Selfemployeed,4134,4
827914558,22,F,1,Graduate,Married,FL,91750,yes,no,no,cellular,Blue-collar,193842,1
827914559,26,F,4,Unknown,Married,NY,91750,no,no,yes,cellular,Selfemployeed,131051,2
827914560,64,M,4,Graduate,Single,TX,91750,no,yes,no,cellular,White-collar,209621,3
827914561,31,F,1,Uneducated,Married,NJ,91750,no,yes,no,cellular,Businessman,38441,4
827914562,73,F,0,High School,Unknown,CA,91750,no,no,no,cellular,Selfemployeed,171262,3
827914563,63,F,1,Unknown,Single,NJ,91750,no,no,no,unknown,Govt,169848,4
827914564,38,F,5,High School,Married,NY,91750,no,yes,no,cellular,Blue-collar,110554,3
827914565,60,F,4,Uneducated,Single,CA,91750,yes,yes,no,cellular,Businessman,15039,2
827914566,45,F,2,Uneducated,Single,CA,91750,no,no,no,unknown,Selfemployeed,23033,2
827914567,59,F,3,Doctorate,Married,NY,91750,no,yes,no,unknown,Selfemployeed,111532,4
827914568,48,F,0,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,234020,1
827914569,66,M,5,Unknown,Married,CA,91750,no,no,no,cellular,Selfemployeed,56860,3
827914570,36,F,1,High School,Single,CA,91750,yes,no,no,cellular,Govt,200147,2
827914571,32,M,3,Graduate,Married,CA,91750,no,yes,no,cellular,Businessman,124258,3
827914572,61,F,5,High School,Single,NY,90291,yes,no,no,cellular,Blue-collar,166151,3
827914573,72,M,0,Graduate,Single,CA,91750,no,no,no,cellular,Businessman,191305,1
827914574,49,F,2,Uneducated,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,189545,5
827914575,43,M,3,Graduate,Married,NJ,91750,yes,no,yes,cellular,Businessman,45617,1
827914576,41,M,5,Graduate,Married,TX,91750,no,yes,no,cellular,Govt,136005,5
827914577,36,M,1,Doctorate,Married,CA,91750,no,yes,yes,cellular,White-collar,225414,2
827914578,73,M,2,Unknown,Single,TX,91750,yes,no,no,cellular,Govt,22814,3
827914579,71,F,1,Graduate,Married,IL,91750,no,yes,no,cellular,Selfemployeed,235900,3
827914580,68,M,5,Graduate,Married,NY,91750,yes,no,no,unknown,Selfemployeed,176070,1
827914581,61,M,3,Unknown,Single,TX,91750,yes,yes,no,cellular,Businessman,48671,1
827914582,65,F,1,Graduate,Single,NY,91750,no,yes,no,cellular,Selfemployeed,196860,4
827914583,46,F,5,Graduate,Married,MO,90706,no,yes,no,cellular,Blue-collar,78289,2
827914584,57,M,2,High School,Married,TX,72023,no,no,yes,cellular,Businessman,130323,5
827914585,42,F,2,Graduate,Married,NY,91750,no,yes,no,cellular,Blue-collar,31334,3
827914586,71,M,3,Uneducated,Married,CA,91750,no,yes,no,cellular,Blue-collar,62245,1
827914587,30,M,3,Graduate,Married,CA,91750,yes,no,no,cellular,Blue-collar,191198,1
827914588,27,F,4,High School,Married,NY,91750,no,yes,no,unknown,Selfemployeed,41642,1
827914589,29,F,2,Post-Graduate,Married,NY,91750,no,yes,no,unknown,Businessman,4440,2
827914590,45,F,5,Unknown,Single,NJ,91750,yes,no,no,unknown,Selfemployeed,226200,3
827914591,66,M,4,Doctorate,Married,CA,91750,no,no,no,cellular,Selfemployeed,77782,5
827914592,35,F,1,Graduate,Single,TX,91750,no,no,yes,cellular,Govt,235649,5
827914593,33,M,3,High School,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,98740,5
827914594,62,F,5,Graduate,Single,NY,91750,no,no,no,unknown,Businessman,104065,1
827914595,66,F,0,Graduate,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,188503,1
827914596,46,F,5,Uneducated,Married,FL,91750,no,no,no,cellular,Retirees,210068,1
827914597,41,F,1,High School,Married,NJ,91750,no,yes,yes,cellular,Blue-collar,86237,3
827914598,43,M,4,Post-Graduate,Unknown,CA,91750,no,no,no,cellular,Businessman,62825,4
827914599,64,F,2,Uneducated,Married,CA,91750,yes,yes,no,cellular,Govt,39978,5
827914600,48,F,3,Uneducated,Single,NY,91750,no,yes,no,cellular,Selfemployeed,90577,1
827914601,71,M,3,Graduate,Single,TX,91750,no,yes,no,unknown,Govt,214238,4
827914602,58,F,5,Unknown,Single,CA,91750,no,yes,no,cellular,Blue-collar,25901,5
827914603,32,F,1,Uneducated,Married,CA,91750,no,yes,no,cellular,Businessman,64878,1
827914604,44,F,5,Unknown,Married,TX,91750,no,yes,no,cellular,Blue-collar,158083,4
827914605,33,M,1,Graduate,Married,CA,91750,no,no,no,cellular,Retirees,94835,5
827914606,60,M,3,Post-Graduate,Unknown,NY,91750,yes,no,no,cellular,Retirees,51065,2
827914607,68,F,4,Unknown,Single,CA,91750,no,no,no,telephone,Businessman,210001,5
827914608,22,M,2,High School,Married,NY,91750,yes,no,no,cellular,Selfemployeed,31733,2
827914609,59,M,3,High School,Single,FL,91750,yes,yes,yes,cellular,Govt,68592,1
827914610,32,M,3,Graduate,Married,FL,91750,yes,no,no,cellular,Businessman,174923,1
827914611,59,F,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,89509,3
827914612,71,F,2,Graduate,Single,TX,91750,no,no,no,cellular,Govt,11446,1
827914613,34,F,3,High School,Single,IA,91750,no,yes,yes,unknown,Retirees,205479,2
827914614,50,M,1,Graduate,Married,NY,91750,no,no,no,unknown,Businessman,100263,4
827914615,61,F,0,Unknown,Single,CA,91750,no,yes,no,cellular,Selfemployeed,135893,1
827914616,70,F,3,Graduate,Married,TX,91750,no,no,no,cellular,White-collar,127680,3
827914617,63,M,0,Post-Graduate,Single,TX,91750,no,no,yes,cellular,Govt,98666,3
827914618,68,F,2,Graduate,Unknown,UT,91750,no,no,no,cellular,Blue-collar,205683,4
827914619,39,F,2,Graduate,Single,FL,91750,no,no,no,cellular,Retirees,196111,4
827914620,51,F,3,Graduate,Married,CA,91750,no,no,yes,cellular,Blue-collar,169872,5
827914621,63,F,5,Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,233637,4
827914622,70,F,4,Graduate,Married,CA,91750,no,no,no,cellular,White-collar,227989,4
827914623,63,F,1,Graduate,Single,TX,91750,yes,no,no,cellular,Govt,127222,4
827914624,45,M,1,Unknown,Married,TX,91750,no,no,no,telephone,Businessman,59615,2
827914625,24,M,4,Unknown,Single,FL,91750,no,no,no,unknown,Selfemployeed,120923,1
827914626,70,F,0,Unknown,Married,TX,91750,no,yes,no,unknown,Selfemployeed,169906,4
827914627,71,F,5,Unknown,Married,NY,91750,yes,no,no,cellular,Selfemployeed,134074,2
827914628,33,M,5,High School,Married,CA,91750,yes,yes,no,cellular,Govt,239397,3
827914629,56,F,2,Unknown,Married,CA,91750,yes,yes,no,cellular,Blue-collar,119872,3
827914630,62,M,3,Unknown,Married,TX,91750,no,no,no,cellular,Blue-collar,99155,1
827914631,57,F,1,High School,Unknown,TX,91750,yes,yes,no,cellular,Businessman,58704,4
827914632,23,F,1,Doctorate,Single,NJ,91750,yes,no,no,cellular,Blue-collar,156016,2
827914633,36,F,3,Doctorate,Single,TX,91750,no,yes,no,cellular,White-collar,204432,1
827914634,46,F,3,Uneducated,Married,CA,91750,no,no,no,cellular,Selfemployeed,98267,5
827914635,60,F,1,Unknown,Single,NY,91750,no,no,no,unknown,White-collar,54121,4
827914636,59,M,1,High School,Married,TX,91750,yes,no,yes,cellular,White-collar,7711,2
827914637,39,F,1,Uneducated,Single,CA,91750,no,yes,no,unknown,Selfemployeed,167902,4
827914638,66,F,3,High School,Married,TX,91750,yes,no,yes,cellular,Businessman,125905,2
827914639,35,M,5,Unknown,Married,TX,91750,yes,no,yes,cellular,Blue-collar,81187,3
827914640,52,M,0,High School,Unknown,TX,91750,no,no,no,telephone,Blue-collar,188506,1
827914641,69,F,1,Graduate,Single,NY,91750,yes,yes,yes,cellular,White-collar,141414,3
827914642,41,F,0,Unknown,Married,FL,91750,no,no,no,cellular,White-collar,82853,5
827914643,21,M,1,Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,89428,2
827914644,26,F,3,Graduate,Single,NY,91750,yes,yes,yes,cellular,White-collar,123318,3
827914645,47,F,4,Graduate,Single,FL,91750,yes,no,no,cellular,Blue-collar,207861,4
827914646,43,M,0,Graduate,Single,CA,91750,no,no,no,unknown,Selfemployeed,147831,5
827914647,67,M,4,Uneducated,Single,NY,91750,no,yes,no,cellular,Blue-collar,193082,1
827914648,51,M,1,Graduate,Single,TX,91750,no,no,no,unknown,Govt,193835,5
827914649,32,M,1,Graduate,Married,TX,91750,no,no,no,unknown,White-collar,236068,5
827914650,41,M,5,High School,Single,TX,91750,no,yes,no,cellular,Govt,154379,5
827914651,72,M,3,High School,Single,NJ,91750,no,no,no,telephone,Businessman,43343,4
827914652,22,F,4,Uneducated,Married,NY,91750,no,yes,no,unknown,Selfemployeed,11324,3
827914653,25,F,4,High School,Married,NY,91750,yes,yes,yes,cellular,Govt,18992,5
827914654,29,F,1,High School,Unknown,NV,91750,no,no,no,cellular,Blue-collar,83293,3
827914655,40,F,2,High School,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,160666,3
827914656,66,M,5,High School,Married,CA,91750,yes,no,no,cellular,Govt,215440,4
827914657,38,M,2,Graduate,Married,FL,91750,no,yes,no,unknown,Selfemployeed,179679,4
827914658,42,M,4,Graduate,Married,FL,91750,yes,yes,no,cellular,Retirees,55567,1
827914659,28,M,4,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,198201,5
827914660,54,F,0,Graduate,Single,TX,91750,no,yes,no,cellular,Retirees,232807,4
827914661,29,F,1,High School,Married,TX,91750,no,yes,no,cellular,Blue-collar,18494,1
827914662,27,M,2,Graduate,Married,TX,72023,no,no,no,unknown,Govt,218643,4
827914663,50,F,3,High School,Single,CA,91750,no,yes,yes,cellular,Govt,172893,3
827914664,38,M,0,Graduate,Married,NY,91750,no,no,yes,cellular,Selfemployeed,79078,2
827914665,47,F,2,Graduate,Single,CA,91750,no,yes,no,cellular,Retirees,92460,2
827914666,36,M,1,High School,Married,FL,91750,yes,yes,no,unknown,Govt,235964,2
827914667,41,M,1,Uneducated,Single,NY,91750,yes,no,no,telephone,Selfemployeed,153303,5
827914668,25,M,5,Uneducated,Married,NV,91750,yes,no,no,cellular,Businessman,14215,1
827914669,49,M,1,Uneducated,Married,NY,91750,no,no,no,cellular,Businessman,123559,5
827914670,67,F,2,High School,Married,CA,91750,no,yes,no,cellular,Businessman,31714,3
827914671,57,F,1,Uneducated,Unknown,NY,91750,no,yes,no,cellular,White-collar,164855,1
827914672,63,F,5,Graduate,Married,CT,91750,no,no,no,unknown,Govt,223485,3
827914673,42,M,3,High School,Married,NY,91750,no,yes,no,unknown,Selfemployeed,128461,3
827914674,34,F,5,Graduate,Single,CA,91750,no,no,no,telephone,Govt,99433,3
827914675,39,M,1,Unknown,Married,NY,91750,no,yes,no,cellular,White-collar,196331,5
827914676,55,F,0,High School,Single,TX,91750,yes,no,yes,telephone,Businessman,3271,2
827914677,44,F,5,Graduate,Single,CA,91750,yes,yes,no,cellular,Retirees,80562,5
827914678,62,F,3,High School,Married,CA,91750,yes,no,no,telephone,Businessman,71779,2
827914679,26,M,0,Uneducated,Married,CA,91750,no,no,no,cellular,Blue-collar,186886,3
827914680,23,F,5,Unknown,Married,NY,90250,no,yes,yes,cellular,White-collar,97203,3
827914681,54,F,5,Graduate,Married,GA,91750,no,yes,yes,cellular,Businessman,201224,2
827914682,65,M,0,Graduate,Married,FL,91750,yes,no,no,cellular,Businessman,232501,3
827914683,70,M,4,Graduate,Married,CA,91750,no,no,no,cellular,Govt,112908,1
827914684,22,M,4,Unknown,Single,FL,91750,yes,no,no,cellular,Selfemployeed,103241,5
827914685,35,F,1,Graduate,Married,TX,91750,yes,yes,no,cellular,White-collar,200344,3
827914686,57,F,3,Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,13417,2
827914687,35,M,2,Uneducated,Married,NY,91750,yes,yes,no,cellular,Retirees,220698,4
827914688,52,M,4,Unknown,Single,MI,91750,yes,no,no,cellular,White-collar,127612,3
827914689,41,M,3,Graduate,Married,CA,91750,yes,no,no,unknown,Businessman,94303,2
827914690,37,M,4,Graduate,Single,FL,91750,no,yes,no,unknown,Blue-collar,19574,1
827914691,54,M,5,Unknown,Single,NY,91750,no,no,yes,unknown,White-collar,84046,2
827914692,52,F,3,Graduate,Single,NY,91750,no,yes,no,cellular,Govt,193241,3
827914693,70,M,1,Unknown,Single,TX,91750,yes,no,yes,cellular,Selfemployeed,67117,1
827914694,67,F,0,Post-Graduate,Single,FL,91750,no,no,no,cellular,Govt,111758,1
827914695,72,F,4,High School,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,51143,3
827914696,43,F,0,Graduate,Married,NY,91750,yes,no,no,unknown,Blue-collar,133865,4
827914697,55,M,5,Graduate,Single,MI,91750,no,yes,no,cellular,White-collar,114834,2
827914698,57,M,0,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,20418,5
827914699,63,F,2,Graduate,Single,FL,91750,no,yes,no,cellular,Blue-collar,113996,2
827914700,61,F,2,Doctorate,Single,NY,91750,no,no,no,cellular,White-collar,171043,3
827914701,57,M,1,Graduate,Unknown,CA,91750,yes,yes,no,cellular,Selfemployeed,31474,3
827914702,53,M,3,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,25196,1
827914703,45,F,1,Graduate,Married,TX,91750,yes,yes,no,telephone,Retirees,215125,3
827914704,66,F,3,High School,Single,CA,91750,no,no,yes,unknown,Businessman,116280,3
827914705,57,M,5,Unknown,Married,FL,91750,no,yes,no,cellular,Selfemployeed,21733,2
827914706,60,F,2,Uneducated,Single,TX,91750,no,yes,no,unknown,Selfemployeed,38659,5
827914707,41,F,1,Uneducated,Single,FL,91750,no,no,no,cellular,Blue-collar,145354,4
827914708,66,F,3,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,67760,1
827914709,68,M,5,Graduate,Single,NY,91750,no,no,no,cellular,Govt,116921,3
827914710,58,F,2,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,128093,1
827914711,60,F,3,High School,Married,CA,91750,no,no,no,cellular,White-collar,16231,4
827914712,54,F,1,Uneducated,Married,CA,91750,no,no,no,cellular,Selfemployeed,174813,1
827914713,39,M,4,Uneducated,Single,CA,91750,no,yes,no,cellular,Businessman,233788,2
827914714,47,F,4,Graduate,Single,NY,91750,no,yes,no,cellular,Selfemployeed,193870,3
827914715,29,F,5,Unknown,Married,FL,91750,no,no,yes,cellular,Selfemployeed,105588,1
827914716,25,F,1,Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,185753,5
827914717,25,M,5,High School,Unknown,TX,91750,no,yes,no,cellular,Selfemployeed,147516,1
827914718,45,F,0,High School,Single,FL,91750,no,no,no,unknown,Selfemployeed,236507,5
827914719,46,M,5,Unknown,Married,NY,91750,no,yes,no,unknown,Retirees,130511,3
827914720,39,F,4,Uneducated,Single,CA,91750,yes,yes,no,cellular,Blue-collar,175565,5
827914721,50,F,5,High School,Married,CA,91750,no,no,no,telephone,White-collar,33530,2
827914722,56,F,4,Uneducated,Married,NY,91750,yes,yes,no,cellular,Govt,92027,1
827914723,68,F,4,Unknown,Married,NY,91750,no,no,no,cellular,White-collar,225564,1
827914724,68,M,0,High School,Married,NY,91750,no,no,no,unknown,Blue-collar,82561,4
827914725,36,M,2,Graduate,Single,NY,91750,no,no,no,unknown,Selfemployeed,227980,5
827914726,27,M,2,Graduate,Single,NJ,91750,yes,no,no,cellular,Selfemployeed,11845,5
827914727,38,M,0,Graduate,Single,CA,91750,no,yes,no,cellular,Blue-collar,107250,1
827914728,41,F,5,Uneducated,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,233411,3
827914729,51,M,0,High School,Married,CA,91750,no,no,no,unknown,Businessman,117289,5
